"text_id","source_file","line","usage","current_text","notes"
"src_components_GMTechnicalFlowchart_jsx.372.jsx_text.194","src/components/GMTechnicalFlowchart.jsx","372","jsx_text","Debug de flujo",""
"src_components_GMTechnicalFlowchart_jsx.382.jsx_text.195","src/components/GMTechnicalFlowchart.jsx","382","jsx_text","A / B / A+B",""
"src_components_ItemModal_jsx.17.jsx_attribute.196","src/components/ItemModal.jsx","17","jsx_attribute","Cerrar",""
"src_components_ItemModal_jsx.19.LogicalExpression.197","src/components/ItemModal.jsx","19","LogicalExpression","Sin contenido.",""
"src_components_LobbyRolePanel_jsx.9.template.198","src/components/LobbyRolePanel.jsx","9","template","Ficha de ${...}",""
"src_components_LobbyRolePanel_jsx.10.jsx_text.199","src/components/LobbyRolePanel.jsx","10","jsx_text","operator profile",""
"src_components_LobbyRolePanel_jsx.16.jsx_text.200","src/components/LobbyRolePanel.jsx","16","jsx_text","Especialidad",""
"src_components_LobbyRolePanel_jsx.20.jsx_text.201","src/components/LobbyRolePanel.jsx","20","jsx_text","Cartas",""
"src_components_LobbyRolePanel_jsx.26.jsx_text.202","src/components/LobbyRolePanel.jsx","26","jsx_text","Operator ID",""
"src_components_LobbyRolePanel_jsx.35.BinaryExpression.203","src/components/LobbyRolePanel.jsx","35","BinaryExpression","Enter",""
"src_components_LobbyStage_jsx.17.conditional.204","src/components/LobbyStage.jsx","17","conditional","tu rol",""
"src_components_LobbyStage_jsx.57.conditional.205","src/components/LobbyStage.jsx","57","conditional","Awaiting squad",""
"src_components_LobbyStage_jsx.57.conditional.206","src/components/LobbyStage.jsx","57","conditional","Select operator",""
"src_components_LobbyStage_jsx.58.conditional.207","src/components/LobbyStage.jsx","58","conditional","all operators must lock profile before breach",""
"src_components_LobbyStage_jsx.58.conditional.208","src/components/LobbyStage.jsx","58","conditional","preview role, set name, hold to lock",""
"src_components_LobbyStage_jsx.59.conditional.209","src/components/LobbyStage.jsx","59","conditional","Cambiar rol",""
"src_components_LobbyStage_jsx.59.conditional.210","src/components/LobbyStage.jsx","59","conditional","Mantener para confirmar",""
"src_components_LobbyStage_jsx.195.jsx_text.211","src/components/LobbyStage.jsx","195","jsx_text","[hold]",""
"src_components_LobbyStage_jsx.196.jsx_text.212","src/components/LobbyStage.jsx","196","jsx_text","1000ms lock window",""
"src_components_LobbyStage_jsx.200.jsx_text.213","src/components/LobbyStage.jsx","200","jsx_text","Entrando en",""
"src_components_LobbyStage_jsx.203.template.214","src/components/LobbyStage.jsx","203","template","lobby-action-button ${...}",""
"src_components_LobbyStage_jsx.211.template.215","src/components/LobbyStage.jsx","211","template","${...}ms",""
"src_components_LobbyStage_jsx.221.jsx_attribute.216","src/components/LobbyStage.jsx","221","jsx_attribute","Personajes disponibles",""
"src_components_LobbyStage_jsx.246.conditional.217","src/components/LobbyStage.jsx","246","conditional","sin operador",""
"src_components_LobbyStage_jsx.246.conditional.218","src/components/LobbyStage.jsx","246","conditional","resolviendo...",""
"src_components_map_BackgroundLayer_jsx.25.jsx_attribute.219","src/components/map/BackgroundLayer.jsx","25","jsx_attribute","Tablero del jugador",""
"src_components_map_BackgroundLayer_jsx.40.jsx_attribute.220","src/components/map/BackgroundLayer.jsx","40","jsx_attribute","Mapa del instituto",""
"src_components_map_CoordinateOverlay_jsx.53.LogicalExpression.221","src/components/map/CoordinateOverlay.jsx","53","LogicalExpression","Clic para colocar punto",""
"src_components_NetworkCanvas_jsx.71.conditional.222","src/components/NetworkCanvas.jsx","71","conditional","Chip en cola. Espera el pulso.",""
"src_components_NetworkCanvas_jsx.73.conditional.223","src/components/NetworkCanvas.jsx","73","conditional","Acerca para ver los nodos",""
"src_components_NetworkCanvas_jsx.75.conditional.224","src/components/NetworkCanvas.jsx","75","conditional","Toca un puerto para hackear",""
"src_components_NetworkCanvas_jsx.76.conditional.225","src/components/NetworkCanvas.jsx","76","conditional","Toca un nodo para ver sus puertos",""
"src_components_NetworkCanvas_jsx.83.jsx_attribute.226","src/components/NetworkCanvas.jsx","83","jsx_attribute","xMidYMid meet",""
"src_components_NetworkCanvas_jsx.84.jsx_attribute.227","src/components/NetworkCanvas.jsx","84","jsx_attribute","Red de nodos del escenario",""
"src_components_NetworkCanvas_jsx.86.template.228","src/components/NetworkCanvas.jsx","86","template","translate(${...}px, ${...}px) scale(${...})",""
"src_components_NetworkCanvas_jsx.87.transformOrigin.229","src/components/NetworkCanvas.jsx","87","transformOrigin","center center",""
"src_components_NetworkCanvas_jsx.95.jsx_text.230","src/components/NetworkCanvas.jsx","95","jsx_text","Almacen",""
"src_components_NetworkCanvas_jsx.117.BinaryExpression.231","src/components/NetworkCanvas.jsx","117","BinaryExpression","Enter",""
"src_components_NetworkCanvas_jsx.129.template.232","src/components/NetworkCanvas.jsx","129","template","nc-node--${...}",""
"src_components_NetworkCanvas_jsx.155.BinaryExpression.233","src/components/NetworkCanvas.jsx","155","BinaryExpression","Enter",""
"src_components_NetworkCanvas_jsx.156.template.234","src/components/NetworkCanvas.jsx","156","template","nc-port-group${...}",""
"src_components_NetworkCanvas_jsx.161.template.235","src/components/NetworkCanvas.jsx","161","template","nc-port nc-port--${...}",""
"src_components_NodeGraph_jsx.3.NT_START.236","src/components/NodeGraph.jsx","3","NT_START","START",""
"src_components_NodeGraph_jsx.4.NT_EXIT.237","src/components/NodeGraph.jsx","4","NT_EXIT","EXIT",""
"src_components_NodeGraph_jsx.5.NT_DATA.238","src/components/NodeGraph.jsx","5","NT_DATA","DATA",""
"src_components_NodeGraph_jsx.6.NT_VOID.239","src/components/NodeGraph.jsx","6","NT_VOID","VOID",""
"src_components_NodeGraph_jsx.7.NT_BOOST.240","src/components/NodeGraph.jsx","7","NT_BOOST","BOOST",""
"src_components_NodeGraph_jsx.8.NT_NOISE.241","src/components/NodeGraph.jsx","8","NT_NOISE","NOISE",""
"src_components_NodeGraph_jsx.20.NT_START.242","src/components/NodeGraph.jsx","20","NT_START","S",""
"src_components_NodeGraph_jsx.21.NT_EXIT.243","src/components/NodeGraph.jsx","21","NT_EXIT","X",""
"src_components_NodeGraph_jsx.200.template.244","src/components/NodeGraph.jsx","200","template","nodegraph-timer-fill${...}",""
"src_components_NodeGraph_jsx.209.jsx_attribute.245","src/components/NodeGraph.jsx","209","jsx_attribute","Red de conexion",""
"src_components_NodeGraph_jsx.222.template.246","src/components/NodeGraph.jsx","222","template","nodegraph-edge${...}",""
"src_components_NodeGraph_jsx.236.BinaryExpression.247","src/components/NodeGraph.jsx","236","BinaryExpression","Enter",""
"src_components_NodeGraph_jsx.246.template.248","src/components/NodeGraph.jsx","246","template","Nodo ${...}",""
"src_components_NodeGraph_jsx.265.jsx_text.249","src/components/NodeGraph.jsx","265","jsx_text","Carga:",""
"src_components_NodeGraph_jsx.268.jsx_text.250","src/components/NodeGraph.jsx","268","jsx_text","Nodos:",""
"src_components_NodeGraph_jsx.273.jsx_attribute.251","src/components/NodeGraph.jsx","273","jsx_attribute","Leyenda de la red",""
"src_components_NodeGraph_jsx.277.jsx_text.252","src/components/NodeGraph.jsx","277","jsx_text","X",""
"src_components_NodeGraph_jsx.277.jsx_text.253","src/components/NodeGraph.jsx","277","jsx_text","Salida",""
"src_components_NodeGraph_jsx.285.jsx_text.254","src/components/NodeGraph.jsx","285","jsx_text","Cancelar",""
"src_components_ObjectInventoryGrid_jsx.13.template.255","src/components/ObjectInventoryGrid.jsx","13","template","mystery-${...}",""
"src_components_ObjectInventoryGrid_jsx.13.jsx_attribute.256","src/components/ObjectInventoryGrid.jsx","13","jsx_attribute","Contenido desconocido",""
"src_components_ObjectInventoryGrid_jsx.29.template.257","src/components/ObjectInventoryGrid.jsx","29","template","searching-${...}",""
"src_components_ObjectInventoryGrid_jsx.31.jsx_attribute.258","src/components/ObjectInventoryGrid.jsx","31","jsx_attribute","Buscando...",""
"src_components_ObjectInventoryGrid_jsx.32.template.259","src/components/ObjectInventoryGrid.jsx","32","template","${...}s",""
"src_components_ObjectInventoryGrid_jsx.49.jsx_text.260","src/components/ObjectInventoryGrid.jsx","49","jsx_text","Vacío",""
"src_components_ObjectInventoryGrid_jsx.58.template.261","src/components/ObjectInventoryGrid.jsx","58","template","obj-inv-slot reveal-in ${...}",""
"src_components_ObjectInventoryGrid_jsx.64.call_argument.262","src/components/ObjectInventoryGrid.jsx","64","call_argument","application/x-inv-item-id",""
"src_components_PlayerActionCard_jsx.47.template.263","src/components/PlayerActionCard.jsx","47","template","${...} de ${...} usos",""
"src_components_PlayerActionCard_jsx.49.template.264","src/components/PlayerActionCard.jsx","49","template","usage-pip ${...}",""
"src_components_PlayerCodeTooltipLayer_jsx.13.call_argument.265","src/components/PlayerCodeTooltipLayer.jsx","13","call_argument","(prefers-reduced-motion: reduce)",""
"src_components_PlayerCodeTooltipLayer_jsx.56.AssignmentPattern.266","src/components/PlayerCodeTooltipLayer.jsx","56","AssignmentPattern","Cerrar",""
"src_components_PlayerCodeTooltipLayer_jsx.71.template.267","src/components/PlayerCodeTooltipLayer.jsx","71","template","${...}ms",""
"src_components_PlayerCodeTooltipLayer_jsx.121.template.268","src/components/PlayerCodeTooltipLayer.jsx","121","template","player-utility-btn player-utility-btn--tooltip${...}",""
"src_components_PlayerCodeTooltipLayer_jsx.123.jsx_attribute.269","src/components/PlayerCodeTooltipLayer.jsx","123","jsx_attribute","Ver guias",""
"src_components_PlayerCodeTooltipLayer_jsx.147.template.270","src/components/PlayerCodeTooltipLayer.jsx","147","template","player-code-tooltip__about ${...}",""
"src_components_PlayerCodeTooltipLayer_jsx.149.jsx_text.271","src/components/PlayerCodeTooltipLayer.jsx","149","jsx_text","[ Acerca de... ]",""
"src_components_PlayerInventoryBar_jsx.26.call_argument.272","src/components/PlayerInventoryBar.jsx","26","call_argument","application/x-inv-item-id",""
"src_components_PlayerInventoryBar_jsx.33.jsx_attribute.273","src/components/PlayerInventoryBar.jsx","33","jsx_attribute","Inventario del jugador",""
"src_components_PlayerInventoryBar_jsx.42.template.274","src/components/PlayerInventoryBar.jsx","42","template","player-inv-slot ${...}",""
"src_components_PlayerInventoryBar_jsx.55.call_argument.275","src/components/PlayerInventoryBar.jsx","55","call_argument","application/x-inv-item-id",""
"src_components_PulseAnomalyVFX_jsx.5.template.276","src/components/PulseAnomalyVFX.jsx","5","template","${...}-pulse-anomaly-soft-glow",""
"src_components_PulseAnomalyVFX_jsx.6.template.277","src/components/PulseAnomalyVFX.jsx","6","template","${...}-pulse-anomaly-green-magenta",""
"src_components_PulseAnomalyVFX_jsx.7.template.278","src/components/PulseAnomalyVFX.jsx","7","template","${...}-pulse-anomaly-magenta-green",""
"src_components_PulseAnomalyVFX_jsx.10.template.279","src/components/PulseAnomalyVFX.jsx","10","template","pulse-anomaly-vfx ${...}",""
"src_components_PulseAnomalyVFX_jsx.17.jsx_attribute.280","src/components/PulseAnomalyVFX.jsx","17","jsx_attribute","SourceGraphic",""
"src_components_PulseAnomalyVFX_jsx.35.jsx_attribute.281","src/components/PulseAnomalyVFX.jsx","35","jsx_attribute","M54 4 C26 30 84 48 54 78 C24 108 80 124 52 154 C26 184 68 198 40 216",""
"src_components_PulseAnomalyVFX_jsx.37.template.282","src/components/PulseAnomalyVFX.jsx","37","template","url(#${...})",""
"src_components_PulseAnomalyVFX_jsx.38.template.283","src/components/PulseAnomalyVFX.jsx","38","template","url(#${...})",""
"src_components_PulseAnomalyVFX_jsx.42.jsx_attribute.284","src/components/PulseAnomalyVFX.jsx","42","jsx_attribute","M42 2 C74 34 22 62 52 90 C84 120 28 142 56 170 C82 196 44 206 60 218",""
"src_components_PulseAnomalyVFX_jsx.44.template.285","src/components/PulseAnomalyVFX.jsx","44","template","url(#${...})",""
"src_components_PulseAnomalyVFX_jsx.45.template.286","src/components/PulseAnomalyVFX.jsx","45","template","url(#${...})",""
"src_components_PulseAnomalyVFX_jsx.50.jsx_attribute.287","src/components/PulseAnomalyVFX.jsx","50","jsx_attribute","M54 4 C26 30 84 48 54 78 C24 108 80 124 52 154 C26 184 68 198 40 216",""
"src_components_PulseAnomalyVFX_jsx.52.template.288","src/components/PulseAnomalyVFX.jsx","52","template","url(#${...})",""
"src_components_PulseAnomalyVFX_jsx.56.jsx_attribute.289","src/components/PulseAnomalyVFX.jsx","56","jsx_attribute","M42 2 C74 34 22 62 52 90 C84 120 28 142 56 170 C82 196 44 206 60 218",""
"src_components_PulseAnomalyVFX_jsx.58.template.290","src/components/PulseAnomalyVFX.jsx","58","template","url(#${...})",""
"src_components_PulseAnomalyVFX_jsx.61.jsx_attribute.291","src/components/PulseAnomalyVFX.jsx","61","jsx_attribute","M55 80 C66 76 72 82 76 93",""
"src_components_PulseAnomalyVFX_jsx.62.jsx_attribute.292","src/components/PulseAnomalyVFX.jsx","62","jsx_attribute","M48 119 C34 116 27 126 20 139",""
"src_components_PulseAnomalyVFX_jsx.63.jsx_attribute.293","src/components/PulseAnomalyVFX.jsx","63","jsx_attribute","M53 155 C66 150 78 154 86 166",""
"src_components_PulseAnomalyVFX_jsx.64.jsx_attribute.294","src/components/PulseAnomalyVFX.jsx","64","jsx_attribute","M44 186 C31 186 22 194 16 207",""
"src_components_PulseSignalFrame_jsx.30.template.295","src/components/PulseSignalFrame.jsx","30","template","pulse-signal-frame pulse-signal-frame--${...}",""
"src_components_PulseSignalFrame_jsx.32.jsx_attribute.296","src/components/PulseSignalFrame.jsx","32","jsx_attribute","Senal de estabilidad temporal",""
"src_components_PulseSignalFrame_jsx.42.jsx_text.297","src/components/PulseSignalFrame.jsx","42","jsx_text","Error",""
"src_components_PulseSignalFrame_jsx.43.jsx_text.298","src/components/PulseSignalFrame.jsx","43","jsx_text","senal perdida",""
"src_components_PulseSignalFrame_jsx.47.jsx_attribute.299","src/components/PulseSignalFrame.jsx","47","jsx_attribute","M0 35 C18 18 30 52 48 35 S78 52 96 35 S126 18 144 35 S174 52 192 35 S222 18 240 35",""
"src_components_PulseSignalFrame_jsx.48.jsx_attribute.300","src/components/PulseSignalFrame.jsx","48","jsx_attribute","M0 35 C18 18 30 52 48 35 S78 52 96 35 S126 18 144 35 S174 52 192 35 S222 18 240 35",""
"src_components_PulseSignalFrame_jsx.49.jsx_attribute.301","src/components/PulseSignalFrame.jsx","49","jsx_attribute","M0 38 L15 31 L28 43 L44 28 L58 39 L75 34 L92 45 L110 26 L128 37 L148 31 L164 43 L184 29 L204 39 L220 33 L240 42",""
"src_components_SceneMap_jsx.50.template.302","src/components/SceneMap.jsx","50","template","Carga acumulada: ${...} de ${...}",""
"src_components_SceneMap_jsx.227.conditional.303","src/components/SceneMap.jsx","227","conditional","calc(-100% - 18px)",""
"src_components_SceneMap_jsx.227.conditional.304","src/components/SceneMap.jsx","227","conditional","calc(304px + 18px)",""
"src_components_SceneMap_jsx.330.jsx_attribute.305","src/components/SceneMap.jsx","330","jsx_attribute","M0 0H100V18C70 8 30 8 0 18Z",""
"src_components_SceneMap_jsx.331.jsx_attribute.306","src/components/SceneMap.jsx","331","jsx_attribute","M0 100H100V82C70 92 30 92 0 82Z",""
"src_components_SceneMap_jsx.332.jsx_attribute.307","src/components/SceneMap.jsx","332","jsx_attribute","M0 0H8C2 29 2 71 8 100H0Z",""
"src_components_SceneMap_jsx.333.jsx_attribute.308","src/components/SceneMap.jsx","333","jsx_attribute","M100 0H92C98 29 98 71 92 100H100Z",""
"src_components_SceneMap_jsx.394.jsx_attribute.309","src/components/SceneMap.jsx","394","jsx_attribute","Recoger resonancia",""
"src_components_SceneMap_jsx.594.template.310","src/components/SceneMap.jsx","594","template","${...}deg",""
"src_components_SceneMap_jsx.595.template.311","src/components/SceneMap.jsx","595","template","${...}deg",""
"src_components_SceneMap_jsx.596.template.312","src/components/SceneMap.jsx","596","template","${...}px",""
"src_components_SceneMap_jsx.597.template.313","src/components/SceneMap.jsx","597","template","${...}px",""
"src_components_SceneMap_jsx.889.template.314","src/components/SceneMap.jsx","889","template","is-interference-active is-interference-v${...}",""
"src_components_SceneMap_jsx.902.template.315","src/components/SceneMap.jsx","902","template","${...}px",""
"src_components_SceneMap_jsx.909.template.316","src/components/SceneMap.jsx","909","template","${...}px",""
"src_components_SceneMap_jsx.909.template.317","src/components/SceneMap.jsx","909","template","${...}px",""
"src_components_SceneMap_jsx.916.template.318","src/components/SceneMap.jsx","916","template","${...}px",""
"src_components_SceneMap_jsx.916.template.319","src/components/SceneMap.jsx","916","template","${...}px",""
"src_components_SceneMap_jsx.923.template.320","src/components/SceneMap.jsx","923","template","${...}px",""
"src_components_SceneMap_jsx.934.template.321","src/components/SceneMap.jsx","934","template","${...}px",""
"src_components_SceneMap_jsx.935.template.322","src/components/SceneMap.jsx","935","template","${...}px",""
"src_components_SceneMap_jsx.936.template.323","src/components/SceneMap.jsx","936","template","translate(${...}px, ${...}px) scale(${...})",""
"src_components_SceneMap_jsx.979.template.324","src/components/SceneMap.jsx","979","template","${...}-cards",""
"src_components_SceneMap_jsx.981.template.325","src/components/SceneMap.jsx","981","template","${...}-card",""
"src_components_SceneMap_jsx.995.jsx_text.326","src/components/SceneMap.jsx","995","jsx_text","Estado:",""
"src_components_SceneMap_jsx.1002.jsx_text.327","src/components/SceneMap.jsx","1002","jsx_text","Contradiccion detectada",""
"src_components_SceneMap_jsx.1008.template.328","src/components/SceneMap.jsx","1008","template","device-connect-btn ${...}",""
"src_components_SceneMap_jsx.1014.conditional.329","src/components/SceneMap.jsx","1014","conditional","✕ Desconectar",""
"src_components_SceneMap_jsx.1014.conditional.330","src/components/SceneMap.jsx","1014","conditional","▣ Conectarse a Dispositivo",""
"src_components_SceneMap_jsx.1035.conditional.331","src/components/SceneMap.jsx","1035","conditional","Analisis bloqueado",""
"src_components_SceneMap_jsx.1042.jsx_text.332","src/components/SceneMap.jsx","1042","jsx_text","Requiere carga",""
"src_components_SceneMap_jsx.1043.jsx_text.333","src/components/SceneMap.jsx","1043","jsx_text","en la accion de inspeccion",""
"src_components_SceneMap_jsx.1053.jsx_text.334","src/components/SceneMap.jsx","1053","jsx_text","Accion",""
"src_components_SceneMap_jsx.1056.jsx_text.335","src/components/SceneMap.jsx","1056","jsx_text","Chip en cola:",""
"src_components_SceneMap_jsx.1057.jsx_text.336","src/components/SceneMap.jsx","1057","jsx_text","El pulso resolvera esta accion.",""
"src_components_SceneMap_jsx.1061.jsx_text.337","src/components/SceneMap.jsx","1061","jsx_text","Pulso activo",""
"src_components_SceneMap_jsx.1062.jsx_text.338","src/components/SceneMap.jsx","1062","jsx_text","Espera resolucion antes de preparar otro chip.",""
"src_components_SceneMap_jsx.1066.jsx_text.339","src/components/SceneMap.jsx","1066","jsx_text","Objetivo seleccionado",""
"src_components_SceneMap_jsx.1067.jsx_text.340","src/components/SceneMap.jsx","1067","jsx_text","Prepara la accion desde tu dispositivo movil.",""
"src_components_SceneMap_jsx.1074.template.341","src/components/SceneMap.jsx","1074","template","${...}-inspection-card",""
"src_components_SceneMap_jsx.1096.template.342","src/components/SceneMap.jsx","1096","template","${...}-pulse-anomaly-preview",""
"src_components_SoftwareLoadMinigame_jsx.56.jsx_attribute.343","src/components/SoftwareLoadMinigame.jsx","56","jsx_attribute","M32 5 57 31H43v28H21V31H7L32 5Z",""
"src_components_SoftwareLoadMinigame_jsx.89.template.344","src/components/SoftwareLoadMinigame.jsx","89","template","${...}s",""
"src_components_SoftwareLoadMinigame_jsx.228.template.345","src/components/SoftwareLoadMinigame.jsx","228","template","software-load-minigame software-load-${...}",""
"src_components_SoftwareLoadMinigame_jsx.232.jsx_attribute.346","src/components/SoftwareLoadMinigame.jsx","232","jsx_attribute","Minijuego de carga de software",""
"src_components_SoftwareLoadMinigame_jsx.238.template.347","src/components/SoftwareLoadMinigame.jsx","238","template","software-load-dot ${...}",""
"src_components_SoftwareLoadMinigame_jsx.241.conditional.348","src/components/SoftwareLoadMinigame.jsx","241","conditional","Carga de software completada",""
"src_components_SoftwareLoadMinigame_jsx.241.conditional.349","src/components/SoftwareLoadMinigame.jsx","241","conditional","Carga de software fallida",""
"src_components_SoftwareLoadMinigame_jsx.241.conditional.350","src/components/SoftwareLoadMinigame.jsx","241","conditional","Carga de software",""
"src_components_SoftwareLoadMinigame_jsx.243.template.351","src/components/SoftwareLoadMinigame.jsx","243","template","software-load-timer ${...}",""
"src_components_SoftwareLoadMinigame_jsx.245.template.352","src/components/SoftwareLoadMinigame.jsx","245","template","${...} de ${...} aciertos",""
"src_components_SoftwareLoadMinigame_jsx.254.template.353","src/components/SoftwareLoadMinigame.jsx","254","template","software-load-arrow direction-${...} state-${...} ${...}",""
"src_components_SoftwareLoadMinigame_jsx.262.jsx_text.354","src/components/SoftwareLoadMinigame.jsx","262","jsx_text","Pulsa WASD o las flechas en orden para completar la carga.",""
"src_components_SoftwareLoadMinigame_jsx.265.jsx_text.355","src/components/SoftwareLoadMinigame.jsx","265","jsx_text","Reintentar",""
"src_components_SoftwareLoadMinigame_jsx.266.jsx_text.356","src/components/SoftwareLoadMinigame.jsx","266","jsx_text","Cancelar",""
"src_data_actionTypes_js.7.object_value.357","src/data/actionTypes.js","7","object_value","Accion_Inspeccion",""
"src_data_actionTypes_js.8.object_value.358","src/data/actionTypes.js","8","object_value","Accion_Interaccion",""
"src_data_actionTypes_js.12.object_value.359","src/data/actionTypes.js","12","object_value","Inspeccionar una zona para obtener resonancia de anomalia.",""
"src_data_actionTypes_js.13.object_value.360","src/data/actionTypes.js","13","object_value","Manipula un objeto para intentar arreglarlo o resolverlo.",""
"src_data_actionTypes_js.48.LogicalExpression.361","src/data/actionTypes.js","48","LogicalExpression","Accion",""
"src_data_actionTypes_js.53.LogicalExpression.362","src/data/actionTypes.js","53","LogicalExpression","Ejecuta una accion narrativa sobre el objeto elegido.",""
"src_data_gameData_js.32.label.363","src/data/gameData.js","32","label","Acceso",""
"src_data_gameData_js.32.description.364","src/data/gameData.js","32","description","Puntos de entrada, salida o paso.",""
"src_data_gameData_js.33.label.365","src/data/gameData.js","33","label","Contenedor",""
"src_data_gameData_js.33.description.366","src/data/gameData.js","33","description","Objetos que guardan o contienen elementos.",""
"src_data_gameData_js.34.label.367","src/data/gameData.js","34","label","Dispositivo",""
"src_data_gameData_js.34.description.368","src/data/gameData.js","34","description","Sistemas electrónicos o mecánicos interactuables.",""
"src_data_gameData_js.35.label.369","src/data/gameData.js","35","label","Información",""
"src_data_gameData_js.35.description.370","src/data/gameData.js","35","description","Fuentes de datos, pistas o documentos.",""
"src_data_gameData_js.36.label.371","src/data/gameData.js","36","label","Objeto",""
"src_data_gameData_js.36.description.372","src/data/gameData.js","36","description","Elementos físicos sueltos o de uso directo.",""
"src_data_gameData_js.37.label.373","src/data/gameData.js","37","label","Sensor",""
"src_data_gameData_js.37.description.374","src/data/gameData.js","37","description","Detectores o sistemas de vigilancia.",""
"src_data_gameData_js.45.label.375","src/data/gameData.js","45","label","Hotspot1",""
"src_data_gameData_js.46.label.376","src/data/gameData.js","46","label","Hotspot2",""
"src_data_gameData_js.47.label.377","src/data/gameData.js","47","label","Hotspot3",""
"src_data_playerTooltips_js.6.title.378","src/data/playerTooltips.js","6","title","Zonas de interaccion",""
"src_data_playerTooltips_js.7.text.379","src/data/playerTooltips.js","7","text","Explora el escenario. Acercate a zonas que reaccionen.",""
"src_data_playerTooltips_js.11.title.380","src/data/playerTooltips.js","11","title","Objetivo seleccionado",""
"src_data_playerTooltips_js.12.text.381","src/data/playerTooltips.js","12","text","Esta ventana muestra pistas, objetos y cambios descubiertos.",""
"src_data_playerTooltips_js.16.title.382","src/data/playerTooltips.js","16","title","Terminal movil",""
"src_data_playerTooltips_js.17.text.383","src/data/playerTooltips.js","17","text","Para actuar sobre este objetivo, encuentra su puerto en el terminal movil.",""
"src_data_playerTooltips_js.21.title.384","src/data/playerTooltips.js","21","title","Chip en cola",""
"src_data_playerTooltips_js.22.text.385","src/data/playerTooltips.js","22","text","Tu accion espera al siguiente pulso para resolverse.",""
"src_data_playerTooltips_js.27.title.386","src/data/playerTooltips.js","27","title","Pulso temporal",""
"src_data_playerTooltips_js.28.text.387","src/data/playerTooltips.js","28","text","El pulso esta resolviendo los chips preparados. Observa el resultado.",""
"src_data_playerTooltips_js.33.title.388","src/data/playerTooltips.js","33","title","Taquilla bloqueada",""
"src_data_playerTooltips_js.34.text.389","src/data/playerTooltips.js","34","text","La taquilla se abre con la llave, pero ahora mismo el cierre existe partido entre dos realidades. Primero hay que fusionarla.",""
"src_data_playerTooltips_js.38.title.390","src/data/playerTooltips.js","38","title","Fusion disponible",""
"src_data_playerTooltips_js.39.text.391","src/data/playerTooltips.js","39","text","Ya hay resonancia suficiente. Activa la fusion desde el terminal movil de la taquilla; el GM solo observa.",""
"src_data_playerTooltips_js.43.title.392","src/data/playerTooltips.js","43","title","Usa la llave",""
"src_data_playerTooltips_js.44.text.393","src/data/playerTooltips.js","44","text","La taquilla ya esta fusionada. Ahora si: usa la llave sobre ella para abrirla.",""
"src_data_playerTooltips_js.48.title.394","src/data/playerTooltips.js","48","title","Nueva capa detectada",""
"src_data_playerTooltips_js.49.text.395","src/data/playerTooltips.js","49","text","La inspeccion ha desbloqueado una pista persistente.",""
"src_data_playerTooltips_js.53.title.396","src/data/playerTooltips.js","53","title","Reaccion anomala",""
"src_data_playerTooltips_js.54.text.397","src/data/playerTooltips.js","54","text","El objetivo ha respondido, pero la accion no ha sido suficiente.",""
"src_data_playerTooltips_js.59.title.398","src/data/playerTooltips.js","59","title","Resonancia",""
"src_data_playerTooltips_js.60.text.399","src/data/playerTooltips.js","60","text","Las contradicciones entre realidades generan energia util.",""
"src_data_playerTooltips_js.64.title.400","src/data/playerTooltips.js","64","title","Realidades distintas",""
"src_data_playerTooltips_js.65.text.401","src/data/playerTooltips.js","65","text","Si algo no encaja, otro jugador puede estar viendo una version diferente.",""
"src_data_playerTooltips_js.69.title.402","src/data/playerTooltips.js","69","title","Fusion de Realidades",""
"src_data_playerTooltips_js.70.text.403","src/data/playerTooltips.js","70","text","Sincroniza tu parte desde el terminal movil.",""
"src_data_playerTooltips_js.75.title.404","src/data/playerTooltips.js","75","title","Realidad estabilizada",""
"src_data_playerTooltips_js.76.text.405","src/data/playerTooltips.js","76","text","Las taquillas han cambiado. Vuelve al escenario para continuar.",""
"src_data_playerTooltips_js.80.title.406","src/data/playerTooltips.js","80","title","Modulo encontrado",""
"src_data_playerTooltips_js.81.text.407","src/data/playerTooltips.js","81","text","Este objeto puede activar una parte del sistema de salida.",""
"src_data_playerTooltips_js.85.title.408","src/data/playerTooltips.js","85","title","Panel de salida",""
"src_data_playerTooltips_js.86.text.409","src/data/playerTooltips.js","86","text","Este dispositivo combina codigo, resonancia y objetos clave.",""
"src_data_playerTooltips_js.90.title.410","src/data/playerTooltips.js","90","title","Salida preparada",""
"src_data_playerTooltips_js.91.text.411","src/data/playerTooltips.js","91","text","El sistema reconoce las condiciones necesarias para escapar.",""
"src_data_playerTooltips_js.193.BinaryExpression.412","src/data/playerTooltips.js","193","BinaryExpression","LOCKER_FUSION",""
"src_data_roles_js.4.label.413","src/data/roles.js","4","label","El Empollon",""
"src_data_roles_js.5.kicker.414","src/data/roles.js","5","kicker","Interpretar sistemas",""
"src_data_roles_js.6.text.415","src/data/roles.js","6","text","Lee protocolos y prepara resoluciones limpias.",""
"src_data_roles_js.7.cards.416","src/data/roles.js","7","cards","Accion_Inspeccion, Accion_Interaccion",""
"src_data_roles_js.16.label.417","src/data/roles.js","16","label","La Manitas",""
"src_data_roles_js.17.kicker.418","src/data/roles.js","17","kicker","Manipular mecanismos",""
"src_data_roles_js.18.text.419","src/data/roles.js","18","text","Trastea, desmonta y puentea objetos tecnicos.",""
"src_data_roles_js.19.cards.420","src/data/roles.js","19","cards","Accion_Inspeccion, Accion_Interaccion",""
